ENTREZ_ID,GENESYMBOLS
13384,NHL25
13385,AT1G28610
13386,PDF1
13387,ABO6
13388,ICR1
13389,AT3G07750
13390,PAC
13391,TPS8
13392,YCF10
13393,AT5G40190
13394,AT3G15010
13395,AT5G20810
13396,AT4G20970
13397,OPT5
13398,AT5G50450
13399,AT5G49370
13400,AT4G01490
13401,IAA9
13402,PAR2
13403,AT4G01533
13404,ADR1
13405,AT5G10160
13406,AT1G62085
13407,IDD11
13408,LpxA
13409,AT1G50590
13410,AT3G56460
13411,TOM2A
13412,LPR1
13413,AT1G52540
13414,AT3G51350
13415,AT1G08050
13416,AT1G29195
13417,AT2G39980
13418,AT4G05590
13419,LEP
13420,PAP14
13421,AT4G12382
13422,MPK2
13423,TRO
13424,AT5G37570
13425,AT1G77500
13426,AT5G41020
13427,RBP45B
13428,AT1G29520
13429,FRS11
13430,AT5G60630
13431,AT5G27850
13432,AT2G37290
13433,AT4G21250
13434,NOL
13435,FYD
13436,AT2G05790
13437,ATP-PRT2
13438,AT5G37530
13439,CYCD3;1
13440,APE2
13441,AT1G68820
13442,AT4G20730
13443,AT3G11630
13444,AT1G61970
13445,AT4G02160
13446,AT1G55690
13447,CYP77B1
13448,AT4G31130
13449,AT2G15940
13450,NDHD
13451,AT1G67280
13452,AT5G37280
13453,LBD18
13454,ACS
13455,AT2G47330
13456,TT7
13457,THO5
13458,AT5G25800
13459,ETFBETA
13460,TOPP6
13461,CCT1
13462,AT1G56670
13463,AT4G34960
13464,NAC102
13465,AT1G80910
13466,AT1G35650
13467,AT1G44130
13468,GONST2
13469,WDR5a
13470,AT1G75620
13471,AT2G21580
13472,AT5G44925
13473,AT4G12640
13474,WHY3
13475,AT3G62120
13476,AT3G51370
13477,RPL33
13478,AT3G48860
13479,AT4G26020
13480,AT5G55040
13481,AT3G20340
13482,AT2G47830
13483,NUB1
13484,TIF3C2
13485,P40
13486,AT4G25260
13487,AT5G49680
13488,AT1G20920
13489,AT2G37890
13490,ALL1
13491,AT5G07090
13492,EMB1923
13493,AT5G11425
13494,AT1G30470
13495,AT5G17970
13496,PP2-A9
13497,AT4G20770
13498,AT3G09162
13499,AT5G41620
13500,LYM3
13501,DHS
13502,AT5G53030
13503,MAKR4
13504,AT1G32780
13505,AT5G65920
13506,GLP7
13507,AT5G09620
13508,AT2G22088
13509,AT1G57830
13510,PDE345
13511,AT2G02750
13512,AT1G21370
13513,AT5G40290
13514,XRN2
13515,AT2G37670
13516,AT5G49420
13517,UPB1
13518,AT4G28420
13519,AT3G04780
13520,AT3G57480
13521,AT1G09995
13522,ATL6
13523,SUVH3
13524,PPD1
13525,IAA31
13526,AT5G53700
13527,RHD4
13528,FOP1
13529,AT1G07850
13530,AT4G13650
13531,MYB79
13532,RAC3
13533,NDHJ
13534,AT5G46420
13535,PARG2
13536,AT2G33051
13537,AT5G01110
13538,AT4G34220
13539,AT3G62990
13540,SE
13541,AT1G70518
13542,AT1G22030
13543,PEN3
13544,TTA1
13545,AT3G05230
13546,AT2G38160
13547,AT1G27020
13548,AT2G37160
13549,AT5G14910
13550,PSBP-1
13551,MPK14
13552,AT5G19700
13553,AT1G70820
13554,DOT3
13555,AT2G33710
13556,AT5G59385
13557,AT1G60230
13558,XBAT35
13559,PUB12
13560,CYCD3;2
13561,AT2G05140
13562,AT5G11980
13563,AT2G30740
13564,AT3G59180
13565,PRP40C
13566,GASA5
13567,AT2G01740
13568,Tic20-V
13569,AT2G20740
13570,BRI1
13571,AT1G51402
13572,AT3G52960
13573,AT2G02520
13574,AT3G47800
13575,AT1G67410
13576,AT3G13140
13577,AT1G11915
13578,AT5G38320
13579,KNAT5
13580,SPO11-2
13581,ISPD
13582,AT1G50890
13583,AT1G34640
13584,AT5G10630
13585,AT5G66820
13586,AT3G12880
13587,STN1
13588,PSRP2
13589,AT4G08555
13590,ER
13591,PAP85
13592,ABF2
13593,ATG18C
13594,MES16
13595,AT3G28500
13596,AT3G07530
13597,AGL44
13598,U2.7
13599,GATA13
13600,AT3G19002
13601,AT5G42150
13602,OSB4
13603,NF-YC13
13604,CCX4
13605,AT2G18735
13606,AT4G32750
13607,5PTase14
13608,C/VIF2
13609,AT3G44370
13610,GUN5
13611,AT2G45920
13612,AT1G39110
13613,LUT2
13614,AT4G20430
13615,AT3G45420
13616,AT1G21330
13617,AT2G19270
13618,SFP1
13619,AT2G20620
13620,AT1G15405
13621,AT1G13910
13622,AT1G77930
13623,AT4G16680
13624,MUG5
13625,AT5G04920
13626,LACS1
13627,AT5G55150
13628,ATPF
13629,CNGC14
13630,AT5G35425
13631,AT3G21570
13632,AT1G61030
13633,AT1G74350
13634,NATA1
13635,AT2G05430
13636,PP2-B6
13637,AT5G20700
13638,COX17
13639,AT1G62080
13640,AT3G62455
13641,DNMT2
13642,CYP79F1
13643,CLE45
13644,NF-YC1
13645,SCR
13646,MATK
13647,EIF2 BETA
13648,AT4G19460
13649,AT3G12830
13650,AT1G30935
13651,AT2G37440
13652,AT5G01780
13653,AT3G01860
13654,AT5G17165
13655,AT5G13590
13656,ANNAT7
13657,RACK1C_AT
13658,AT1G53600
13659,AT2G03505
13660,WRKY45
13661,NSP5
13662,AT5G49525
13663,AT3G09440
13664,VGD1
13665,HAOX2
13666,AT5G23870
13667,AT3G46880
13668,TON1A
13669,AT1G21530
13670,AT3G21320
13671,AMY1
13672,APC4
13673,AT2G35880
13674,AT3G14580
13675,GPT1
13676,NDHE
13677,AT5G56730
13678,AT5G49060
13679,AT2G14440
13680,AT5G20400
13681,AT5G62720
13682,AT1G71780
13683,U2B''
13684,AT4G22020
13685,AT3G08820
13686,AT3G07215
13687,AT5G52270
13688,EMB3010
13689,KUF1
13690,IBR10
13691,AT2G37370
13692,GID1B
13693,AT5G51220
13694,AT2G46220
13695,AT1G06515
13696,AT1G21340
13697,AT2G25800
13698,AT2G46840
13699,AT1G68810
13700,AT5G16800
13701,AT1G20570
13702,AT2G11240
13703,ZIF1
13704,GER2
13705,AT3G54910
13706,AT5G14030
13707,AT2G33490
13708,AT2G03640
13709,AT2G33840
13710,AT5G23780
13711,AT3G19200
13712,NBS1
13713,MEE60
13714,AT4G14780
13715,AT4G15810
13716,AT1G71910
13717,AT5G49015
13718,UMAMIT9
13719,RPS5B
13720,AT1G70130
13721,AT3G61170
13722,CYP718
13723,AT2G19920
13724,SPP1
13725,AT3G06433
13726,AT1G20150
13727,AT3G08920
13728,MMT
13729,AT4G16430
13730,RMI1
13731,AT3G61930
13732,AT1G51913
13733,NUDT8
13734,AT1G11390
13735,HB-3
13736,AT1G48770
13737,AT4G16830
13738,CRL2
13739,KAS III
13740,AT5G62300
13741,TPR9
13742,AT1G52155
13743,AT5G38510
13744,SEX1
13745,AT5G50890
13746,AT5G39150
13747,NAC044
13748,AT1G78260
13749,AT2G44200
13750,AT3G01850
13751,FdC1
13752,OTP86
13753,AT1G78210
13754,AT3G58130
13755,JASON
13756,AT5G28145
13757,G2484-1
13758,FRU
13759,EMB1674
13760,HMG2
13761,RNEE/G
13762,AT3G10185
13763,AT2G19710
13764,HWS
13765,HTR12
13766,AT1G28400
13767,GRF8
13768,AT3G15380
13769,SPPL4
13770,AT1G43690
13771,AT5G61890
13772,LSH3
13773,AT3G25610
13774,AT3G12290
13775,KAC1
13776,DOT1
13777,WRKY49
13778,AAP2
13779,AT5G65250
13780,AT4G24015
13781,AT5G04885
13782,AT1G55630
13783,CAK1AT
13784,SKU5
13785,GAF1
13786,AT3G57440
13787,AT4G25680
13788,AT3G05730
13789,AT3G11591
13790,FTSH11
13791,PP2-B1
13792,AT2G28680
13793,AT4G07950
13794,AT1G11112
13795,AT3G16200
13796,AT1G04970
13797,AT1G29500
13798,IPK2a
13799,AT4G00752
13800,AT2G34200
13801,AT3G04750
13802,UNE17
13803,MPK3
13804,AT5G65660
13805,AT1G23330
13806,AT2G27520
13807,WOX5
13808,AT4G12050
13809,AT1G13030
13810,RPN5B
13811,AT3G05250
13812,AT1G70570
13813,PME1
13814,AT3G52740
13815,AT3G25225
13816,AT3G22660
13817,AT2G43110
13818,AT2G14115
13819,CFIM-25
13820,TRNR.1
13821,AT5G17460
13822,AT4G27870
13823,AT5G07570
13824,AT5G64590
13825,AT3G11500
13826,AT1G21930
13827,AT2G18110
13828,SIP2;1
13829,AT1G02305
13830,GPT
13831,IPT9
13832,ACHT1
13833,AT5G54540
13834,AT1G76820
13835,IAA10
13836,CLPP1
13837,AT2G24250
13838,GLR2.6
13839,AT3G17410
13840,AT1G13550
13841,AT1G62510
13842,ATPA
13843,AT5G13780
13844,ATB' ALPHA
13845,AT3G46630
13846,LBD41
13847,AT2G45220
13848,AT4G38545
13849,AT5G23380
13850,AT1G55960
13851,AT1G62460
13852,AT5G25820
13853,AT1G13340
13854,AT4G17950
13855,AT3G07400
13856,BAT1
13857,AT3G55650
13858,AT5G47590
13859,ARFA1E
13860,AT3G51190
13861,AT5G36160
13862,TPS02
13863,AT5G58530
13864,AT5G11720
13865,AT3G63290
13866,FRB1
13867,PMEI1
13868,AT4G11860
13869,SIGA
13870,CHX14
13871,AT5G38700
13872,AT1G51370
13873,AT1G69050
13874,SAUR23
13875,AT2G30115
13876,AT4G31050
13877,AT1G06380
13878,AT5G50530
13879,AT2G05030
13880,AT1G61470
13881,AT1G56290
13882,AT5G14710
13883,GSTU15
13884,AT5G49850
13885,AT4G28790
13886,AT1G48660
13887,VAMP724
13888,DA1
13889,PUB24
13890,OFP2
13891,EP1
13892,NAT7
13893,URH1
13894,ATSYTF
13895,AT3G44700
13896,AT3G57500
13897,MKK6
13898,NPR4
13899,AT1G57620
13900,AT2G26520
13901,AT1G18540
13902,AT3G02820
13903,AT3G17830
13904,AT1G11160
13905,RPA70C
13906,PRA1.B1
13907,TLP6
13908,ABCG19
13909,AT3G15740
13910,AT4G10780
13911,LCV3
13912,PSAI
13913,ETFALPHA
13914,BSK4
13915,AT5G33251
13916,CXE16
13917,AT4G22190
13918,AST56
13919,TRNS.3
13920,AT1G61795
13921,AT1G03960
13922,AT2G12380
13923,AT2G02061
13924,AT4G10260
13925,AT4G12060
13926,MIF1
13927,AT3G44060
13928,AT1G07119
13929,STY46
13930,RAP2.2
13931,AT5G09540
13932,AT1G30240
13933,PLIM2b
13934,HDA15
13935,AT3G52360
13936,SSI2
13937,AT2G16365
13938,AT5G46650
13939,ILL3
13940,AT1G20380
13941,scpl26
13942,AT1G28950
13943,RLP21
13944,AT5G17370
13945,AT5G44569
13946,CAT3
13947,AT1G66530
13948,AT3G43850
13949,AT2G29210
13950,AT5G05530
13951,PLDEPSILON
13952,AT3G42930
13953,AT5G39473
13954,ARP9
13955,TRZ3
13956,RLP53
13957,AT5G03610
13958,GORK
13959,FAR8
13960,NOP10
13961,AT5G27770
13962,AT4G38480
13963,AT1G24440
13964,AT1G01940
13965,ATDUF1
13966,AT2G17940
13967,AT3G04470
13968,ADS1
13969,MSL3
13970,AT1G63170
13971,VAM3
13972,AT5G42700
13973,PDF1B
13974,IAA13
13975,mtLPD2
13976,GOS12
13977,AT5G24080
13978,WRKY25
13979,AT3G60210
13980,NPGR1
13981,AT4G12735
13982,ATHSP22.0
13983,AT5G66070
13984,TTN9
13985,AT5G67550
13986,RD21B
13987,AT5G43770
13988,RAPTOR2
13989,AtkdsA1
13990,APS2
13991,AT3G14510
13992,AT3G50610
13993,VPS24.2
13994,AT1G14060
13995,AT1G11780
13996,AT5G14090
13997,AT2G20710
13998,AT5G16210
13999,AT3G01710
14000,AT4G11450
14001,AT4G25370
14002,AT4G35750
14003,AFB5
14004,CDF1
14005,AT2G31560
14006,ATPI
14007,NTH2
14008,AT3G45880
14009,AT3G21080
14010,PR4
14011,AT4G16380
14012,AT5G23690
14013,RPOC1
14014,AT1G08180
14015,AT2G41451
14016,YCF3
14017,AT1G30590
14018,AT3G12410
14019,AT1G47655
14020,BRIZ1
14021,AT4G19045
14022,AT1G71865
14023,AT5G53110
14024,CHLM
14025,AT2G30300
14026,AT5G24500
14027,AT4G33670
14028,AT5G12880
14029,AT5G07685
14030,AT3G26750
14031,AT3G43315
14032,MYR1
14033,AT4G09455
14034,AT3G12320
14035,NP2
14036,DREB2C
14037,AT2G07240
14038,AT5G56960
14039,AT1G16290
14040,NRAMP2
14041,NAC042
14042,AT1G33120
14043,AT1G65845
14044,AT4G15590
14045,AT2G38100
14046,BGLU9
14047,AT4G33820
14048,AT4G08960
14049,HDG4
14050,EMB3103
14051,AtPOT1b
14052,ECA2
14053,AT4G02830
14054,AT2G40760
14055,EIF2 ALPHA
14056,GCN2
14057,AT2G06590
14058,NUDX25
14059,AT4G08091
14060,IGMT1
14061,MYB42
14062,AT2G44510
14063,AT5G39590
14064,AT1G35612
14065,AT1G62000
14066,LBD38
14067,AT5G23820
14068,AT5G42235
14069,AT5G67200
14070,AT1G76660
14071,AT1G13820
14072,AT2G29360
14073,RPN8A
14074,GA2OX7
14075,NIP4;2
14076,AT1G15420
14077,AT1G63110
14078,AT5G01320
14079,AT1G05170
14080,FtsHi1
14081,PEP7
14082,AT2G41730
14083,AT1G30660
14084,GATA20
14085,AT3G57540
14086,AT1G53070
14087,ABCG41
14088,UVI4
14089,IQD18
14090,AT1G34380
14091,PYR4
14092,PUM21
14093,IRX3
14094,TPS13
14095,MIR169k
14096,AT2G24960
14097,AT3G61410
14098,LBO1
14099,AT3G25640
14100,AT1G29420
14101,AT3G15250
14102,AT1G05640
14103,LRP1
14104,AT3G42660
14105,EMB2777
14106,AT3G14830
14107,PIMT1
14108,LIP1
14109,AT5G49640
14110,ZTL
14111,PDS3
14112,AT4G37022
14113,AT3G12150
14114,ARFB1C
14115,AT3G15590
14116,AT5G09225
14117,NLP1
14118,PSBG
14119,NDHC
14120,AT1G73320
14121,PTB1
14122,CPD
14123,AT3G52070
14124,AT2G37130
14125,AT3G01170
14126,BZIP28
14127,NUDT20
14128,AT3G14205
14129,AT4G12590
14130,AT3G51070
14131,AT3G58090
14132,AT4G32340
14133,AT4G25620
14134,AT2G05755
14135,AT1G53035
14136,AT3G03272
14137,AT1G28040
14138,AT3G56770
14139,AT3G13898
14140,AT5G12240
14141,AT5G56050
14142,AT2G35075
14143,AT5G63130
14144,TBP1
14145,AT5G56200
14146,PRA1.B6
14147,AT3G01270
14148,LSM2
14149,AT3G16610
14150,AT1G07740
14151,RbcX1
14152,EMB1241
14153,cpHsc70-2
14154,AT3G10750
14155,AT1G28190
14156,AT4G21420
14157,AT5G53710
14158,AT1G64190
14159,BIM1
14160,AT1G02030
14161,HB-7
14162,AT3G27050
14163,AT4G01995
14164,ERF5
14165,AT1G18610
14166,AT1G52620
14167,ACR8
14168,PUB22
14169,AT1G75600
14170,MKK3
14171,AT3G60310
14172,AT2G39240
14173,AT4G08940
14174,AT3G13070
14175,AT2G19240
14176,AT3G56720
14177,AT1G08280
14178,AT2G19970
14179,AT1G77855
14180,AT2G18630
14181,AT5G41900
14182,AT1G11820
14183,RAN2
14184,YY1
14185,PRS
14186,AT2G19730
14187,AT5G57010
14188,SWAP70
14189,AAT
14190,AT5G23350
14191,CLS
14192,PIN8
14193,AT1G30190
14194,scpl5
14195,AT3G31908
14196,AT4G13040
14197,AGD8
14198,AT1G63130
14199,GDU2
14200,AT4G30620
14201,CYCA2;3
14202,AT5G40030
14203,AT3G59450
14204,AT1G79150
14205,AT1G48160
14206,PRB1
14207,RIE1
14208,PRA1.H
14209,AT5G33280
14210,CLC-C
14211,UBC26
14212,AT1G31335
14213,AT2G03020
14214,AT1G06170
14215,VTI1B
14216,AT1G73240
14217,ACCD
14218,EMB1303
14219,AT2G12490
14220,ENDO5
14221,AT3G61260
14222,UPL6
14223,AT2G27540
14224,SAE2
14225,MEE11
14226,MIOX1
14227,FDM1
14228,PIN4
14229,AT1G34070
14230,SRO4
14231,AT5G55790
14232,DXPS1
14233,AT1G10150
14234,AT4G17450
14235,AT5G22120
14236,AT2G16050
14237,SVR3
14238,AT1G78800
14239,AT1G65230
14240,AT5G22200
14241,TBL39
14242,AT5G36740
14243,AT1G66440
14244,AT2G30362
14245,CYP71A27
14246,PMH2
14247,AT2G39110
14248,AT3G60370
14249,GLP9
14250,CPI1
14251,AT4G11700
14252,AT4G31150
14253,AT2G38820
14254,AT3G09405
14255,AT3G11850
14256,AT1G52790
14257,AT1G06070
14258,AT3G62499
14259,RE2
14260,AT5G08360
14261,AT1G45238
14262,AT5G11480
14263,LYK5
14264,AT5G66052
14265,AT3G62650
14266,AT2G01029
14267,AT3G63450
14268,COBL8
14269,AT5G52020
14270,AT3G28700
14271,AT2G42220
14272,AT1G44890
14273,AT5G43720
14274,AT4G34540
14275,LSP1
14276,AT5G47600
14277,AT1G60525
14278,AT5G41810
14279,AT5G22100
14280,AT4G14490
14281,SCPL13
14282,AT3G56275
14283,AT3G42792
14284,BPA1
14285,CKX6
14286,ATVPS33
14287,AT2G41450
14288,ckl7
14289,AT2G36340
14290,AT1G22470
14291,AT1G74070
14292,MTR4
14293,SADHU8-1
14294,AT1G68250
14295,AT3G03960
14296,AT1G61850
14297,AT3G05727
14298,AT1G43040
14299,AT1G75163
14300,NAC071
14301,AR791
14302,AT4G22513
14303,EDA35
14304,RSH2
14305,TPR12
14306,AHP2
14307,AT5G61300
14308,BGLU43
14309,SLOMO
14310,KCO5
14311,AT5G13440
14312,AT1G79910
14313,TMT1
14314,AT3G06270
14315,AT3G20360
14316,LGO
14317,PCN
14318,YCF4
14319,AT4G21950
14320,AT1G45240
14321,FTIP1
14322,AT1G19620
14323,GID1A
14324,AT1G48690
14325,AT1G77700
14326,AT1G19310
14327,AT2G42485
14328,AT5G34820
14329,AT1G18265
14330,AT3G04600
14331,AT3G05180
14332,PEX3-1
14333,AT4G10500
14334,AT3G05675
14335,SRO1
14336,AT1G59770
14337,AT1G15790
14338,ARP4
14339,AT1G79915
14340,AT5G14810
14341,AT1G19530
14342,FIB1
14343,RTL1
14344,AT4G37030
14345,AT4G02005
14346,AT1G62370
14347,AT5G43065
14348,NAKR3
14349,AT3G03010
14350,TRP1
14351,AT3G23310
14352,PLA2-ALPHA
14353,PEX14
14354,GLA1
14355,AT4G31490
14356,TOC34
14357,AT2G26690
14358,AT5G44170
14359,AT5G50150
14360,CYP71A14
14361,AT1G26930
14362,AT4G16855
14363,AT5G32436
14364,AT1G58390
14365,AT5G13900
14366,PAP28
14367,AT3G29734
14368,AT4G37900
14369,E2F1
14370,AT1G03240
14371,AT1G07970
14372,AT3G56900
14373,AT1G25510
14374,AT1G61370
14375,AT3G17090
14376,GL22
14377,SYTD
14378,ALC
14379,CYP709B3
14380,NAP1;1
14381,AT2G38790
14382,OLEO4
14383,AT3G51270
14384,AT2G24140
14385,AT2G02880
14386,PS2
14387,AT5G57410
14388,AT3G14740
14389,ULP1B
14390,AT1G04778
14391,AT5G18475
14392,AT3G07210
14393,AT4G13690
14394,AT1G06210
14395,AT4G10550
14396,AT5G66830
14397,FIP1
14398,AT5G19580
14399,AT3G11100
14400,AT4G32250
14401,AT5G08670
14402,AT5G08240
14403,MBR1
14404,AT5G13410
14405,AT5G42200
14406,TY1
14407,FLOT1
14408,HAP2
14409,AT2G32600
14410,AGL26
14411,TBL22
14412,AT3G13840
14413,HUA1
14414,SOS3
14415,AT1G13310
14416,WNK4
14417,AT1G60670
14418,AT4G01883
14419,SPL2
14420,AT4G16447
14421,FAH1
14422,SEC1B
14423,APT2
14424,ARLA1C
14425,AIM1
14426,AT5G54550
14427,AT2G45250
14428,AT4G09880
14429,IREG3
14430,AT5G38190
14431,AT5G49220
14432,AT1G67600
14433,ABCG1
14434,CYP81D1
14435,AT1G71150
14436,CKX3
14437,AT3G26770
14438,AT2G34224
14439,AT3G16270
14440,AT5G55620
14441,AT1G68670
14442,AT5G33382
14443,TPR14
14444,AT1G44060
14445,AT3G54450
14446,AT1G60830
14447,AT2G04440
14448,AT5G03700
14449,RPS5
14450,AT1G71870
14451,AT5G44900
14452,AT5G43030
14453,AT3G48940
14454,ABCG15
14455,AT3G46680
14456,emb2737
14457,AT5G35510
14458,RBE
14459,AT2G25220
14460,HTA6
14461,AT1G68185
14462,P58IPK
14463,AT4G27980
14464,AT4G29410
14465,AT3G20730
14466,CPK26
14467,MAN2
14468,GER3
14469,AT2G44120
14470,ckl10
14471,FMO GS-OX1
14472,AT2G18876
14473,NAC101
14474,ATXR6
14475,AT1G69080
14476,ST2B
14477,AIL5
14478,AT4G04790
14479,SK18
14480,AT5G42280
14481,MES3
14482,MAP70-2
14483,PLP3a
14484,AT3G20260
14485,PSL4
14486,EXGT-A3
14487,LTO1
14488,AT2G19350
14489,AT2G01540
14490,COPT5
14491,AT3G25410
14492,AT1G55980
14493,AT1G33330
14494,AT3G28330
14495,BPC4
14496,AT1G03210
14497,CYSD2
14498,PBE1
14499,AT3G11890
14500,OFP16
14501,RPS18
14502,AT3G01060
14503,AT1G62060
14504,AT5G47620
14505,C/VIF1
14506,CHX19
14507,PSB27
14508,DIR1
14509,AT5G56900
14510,MED6
14511,AT1G44050
14512,AT5G55290
14513,LHCB4.1
14514,SNRK2.10
14515,ADPG1
14516,CP5
14517,AT3G26440
14518,AT5G01200
14519,PUT4
14520,Iqd4
14521,AT1G79570
14522,AT2G47850
14523,SKD1
14524,AT4G37682
14525,BGAL16
14526,RAD23C
14527,AT2G48090
14528,AT1G04650
14529,AT4G27740
14530,AT5G03090
14531,ZFP4
14532,AT3G01572
14533,TUA3
14534,AT3G28370
14535,HB6
14536,AT5G49560
14537,JAZ4
14538,AT1G74456
14539,AT2G15730
14540,NTRC
14541,AGL67
14542,AT4G08780
14543,TIP
14544,RGXT3
14545,CYCD2;1
14546,AT3G58200
14547,AT4G25020
14548,PANK2
14549,CYP705A6
14550,NPR1
14551,AT3G04440
14552,AT1G10580
14553,CRF11
14554,AT4G14548
14555,AT5G57035
14556,GH9C3
14557,AT4G30500
14558,AT2G43030
14559,RRF
14560,CUL3B
14561,CYCD4;2
14562,TAP46
14563,AGL28
14564,AT2G43870
14565,AT2G24600
14566,LEA
14567,MIR863
14568,ENODL14
14569,AT3G60700
14570,AT2G44300
14571,DFL1
14572,MAP2A
14573,IAA29
14574,SPCH
14575,CEN2
14576,AT3G47180
14577,OTP85
14578,FER2
14579,DME
14580,AT2G38430
14581,AT4G37100
14582,AT4G38660
14583,MIR833a
14584,AT2G43800
14585,AT2G21385
14586,LNG1
14587,AT4G37080
14588,AT3G14515
14589,AT5G47800
14590,IDL5
14591,AT2G25480
14592,MGT1
14593,AT5G51170
14594,AT4G15475
14595,AT1G03180
14596,LARP1b
14597,AT3G30300
14598,AT1G01453
14599,ABCI14
14600,AT1G44020
14601,TAFII59
14602,AT5G62900
14603,EXL4
14604,AT1G45230
14605,AT1G53260
14606,GLN1;4
14607,AT1G52770
14608,AT1G09600
14609,AT2G36630
14610,AT5G61520
14611,AT5G28900
14612,AT5G37130
14613,CYP712A1
14614,AT2G02960
14615,AT1G63040
14616,MIR393b
14617,AT5G45310
14618,EXO70G2
14619,AT1G48180
14620,AT4G04635
14621,AT1G26665
14622,AT5G10040
14623,AT2G03270
14624,AT5G35730
14625,GSTU12
14626,AT5G41970
14627,IQD13
14628,AT1G67148
14629,AT3G10970
14630,RIPK
14631,AT2G17030
14632,AT1G15800
14633,BOB1
14634,XBAT31
14635,AT5G07590
14636,PDX1L4
14637,NDB2
14638,AT3G26539
14639,AT1G34360
14640,SPHK1
14641,AT1G50410
14642,AT3G43990
14643,AT2G23520
14644,AT5G09450
14645,QC
14646,AT5G42000
14647,AT2G17660
14648,PUB23
14649,AT5G65300
14650,AT5G26150
14651,AT3G19540
14652,JMJD5
14653,AT1G69330
14654,AT5G66330
14655,AT5G35416
14656,EXO70H4
14657,HSP17.6II
14658,AT2G05200
14659,SADHU4-1
14660,AT3G16070
14661,AT3G50420
14662,AT4G38050
14663,AT5G27889
14664,AT3G04445
14665,PLL3
14666,KCS5
14667,SNM1
14668,AT3G32980
14669,AT2G12390
14670,AT4G16050
14671,AT5G24640
14672,AT3G11600
14673,TRB2
14674,AT4G29890
14675,AT1G29680
14676,PGY1
14677,CYP705A1
14678,AT3G09050
14679,AT4G31890
14680,SDN1
14681,ESK1
14682,AT2G02148
14683,AT2G31920
14684,AT5G05220
14685,AT5G11470
14686,AT5G50130
14687,AT2G44770
14688,AT4G30800
14689,AT5G24840
14690,AT3G19300
14691,AT5G65440
14692,AT2G45060
14693,EB1a
14694,AT5G62650
14695,emb1067
14696,KCS13
14697,AT2G44735
14698,TPL
14699,ALDH12A1
14700,AT1G17640
14701,AT1G67365
14702,AT3G20975
14703,sks9
14704,RPL20
14705,ELO1
14706,FOLB2
14707,AT3G15358
14708,AT3G48400
14709,AT3G27770
14710,AT2G30230
14711,BLH1
14712,AT1G13530
14713,AT2G05230
14714,AGP25
14715,RPS9
14716,AT1G30860
14717,AT1G01250
14718,AT5G54700
14719,PDF1.2b
14720,SWI3A
14721,AT1G12450
14722,AT5G18525
14723,BON3
14724,AT5G10710
14725,AT4G09430
14726,AT2G38823
14727,AT3G13610
14728,AT2G33845
14729,TRX5
14730,XTH11
14731,MCCB
14732,AT4G31080
14733,RLP20
14734,FRL2
14735,FATB
14736,RLP12
14737,AT1G60990
14738,KTF1
14739,NTMC2T6.2
14740,AT3G26930
14741,AT5G63195
14742,WAKL7
14743,AT5G43490
14744,AT3G47850
14745,AT1G04555
14746,CYP77A9
14747,BGLU45
14748,AT3G45730
14749,AT1G59910
14750,AT2G21020
14751,RWA1
14752,AT5G40710
14753,AT1G16320
14754,DRNL
14755,DAN1
14756,AT5G51310
14757,CPSF73-I
14758,AT5G37790
14759,KCS14
14760,AT1G23990
14761,AT5G18740
14762,ERF1
14763,AT5G51490
14764,LCR67
14765,AT2G14230
14766,AT2G34740
14767,AT1G65920
14768,TRM11
14769,PHT4;6
14770,AT1G27620
14771,AT5G59845
14772,LBD4
14773,AT5G57150
14774,AT2G43850
14775,ALDH3F1
14776,AT3G03370
14777,AT5G47210
14778,AT1G54850
14779,AT1G03910
14780,POLD3
14781,AT5G46270
14782,AT4G14380
14783,AT3G66652
14784,AT3G19360
14785,AT3G04840
14786,CCR1
14787,AT1G69580
14788,AT1G63295
14789,UDG4
14790,AT1G23410
14791,AT5G41110
14792,AT3G14430
14793,EDA6
14794,AT5G42190
14795,MYC3
14796,ATG8F
14797,AT1G29060
14798,AT5G20120
14799,AT5G04880
14800,AT4G15470
14801,AT3G62920
14802,AT1G17540
14803,AT4G19240
14804,AT4G19090
14805,AT2G42750
14806,ABCA7
14807,AT5G45220
14808,AT5G28430
14809,AT3G60164
14810,AT3G48880
14811,AT4G11175
14812,AT2G47895
14813,AT3G05625
14814,BGLU17
14815,PUX1
14816,AT5G24650
14817,AT3G27350
14818,AT1G27820
14819,AT3G51540
14820,MEKK3
14821,AT4G05070
14822,AT5G53730
14823,AT4G13970
14824,RLP33
14825,AT2G27870
14826,AT4G18520
