GENESYMBOLS,ENTREZ_ID,,
LYM2,4470,,
ABCC13,4471,,
AT3G63390,4472,,
1-Sep,4473,,
AGL81,4474,,
Y14,4475,,
RIBA3,4476,,
AT1G54355,4477,,
AT4G22370,4478,,
GAD2,4479,,
Hsp81.4,4480,,
AT1G24570,4481,,
UGT76C1,4482,,
UNG,4483,,
CP1,4484,,
AT5G41890,4485,,
P4H13,4486,,
AT2G04305,4487,,
AT4G16146,4488,,
AT5G20500,4489,,
MEA,4490,,
AT3G24600,4491,,
TRX1,4492,,
emb2386,4493,,
AT3G45390,4494,,
KCS4,4495,,
AT3G05220,4496,,
AT5G47170,4497,,
AT3G48200,4498,,
AT4G39110,4499,,
AT1G72070,4500,,
AT5G35120,4501,,
MIR162a,4502,,
AT4G34660,4503,,
AT3G58640,4504,,
DIC3,4505,,
AT1G64625,4506,,
AT1G44780,4507,,
AT3G27473,4508,,
AT1G34470,4509,,
AT1G19710,4510,,
AT1G66930,4511,,
AT4G34090,4512,,
AT4G27852,4513,,
CAF2,4514,,
CYP96A1,4515,,
RTM2,4516,,
SDE5,4517,,
AT2G02510,4518,,
HAM2,4519,,
FKBP15-2,4520,,
AT5G40310,4521,,
AT3G14530,4522,,
AT1G14130,4523,,
PRD3,4524,,
TPK2,4525,,
AT3G56408,4526,,
AT3G07500,4527,,
AT2G21430,4528,,
AT2G01037,4529,,
AT2G11310,4530,,
AT5G11910,4531,,
AT3G28770,4532,,
AT3G10915,4533,,
AT5G55370,4534,,
AT1G12150,4535,,
HSP1,4536,,
AT1G19170,4537,,
AT2G23945,4538,,
HAL3A,4539,,
AT5G27400,4540,,
AGP17,4541,,
AT1G16260,4542,,
AT5G22020,4543,,
TPR13,4544,,
AT2G07717,4545,,
AT5G18661,4546,,
AT1G46552,4547,,
AT2G13960,4548,,
AT1G18310,4549,,
AT2G36580,4550,,
UPS3,4551,,
FMO,4552,,
AT5G33393,4553,,
AT5G53140,4554,,
RAB1A,4555,,
AT5G48335,4556,,
AT4G36440,4557,,
AT2G48030,4558,,
SERAT3;2,4559,,
AT2G15128,4560,,
AT2G05642,4561,,
AT5G13810,4562,,
AT5G66558,4563,,
AT1G26660,4564,,
RLP40,4565,,
AT3G52105,4566,,
BZO2H1,4567,,
AT4G14500,4568,,
AT5G61750,4569,,
AT4G15710,4570,,
AT5G67620,4571,,
AT2G25770,4572,,
ZAP1,4573,,
AT5G08050,4574,,
AT5G45775,4575,,
AT2G32640,4576,,
BAM5,4577,,
UPM1,4578,,
ATE1,4579,,
AT1G32415,4580,,
AT2G26810,4581,,
AT5G26630,4582,,
AT3G19010,4583,,
AT5G56610,4584,,
UAP56a,4585,,
AT3G60170,4586,,
AT4G00695,4587,,
SP1L3,4588,,
AT1G56520,4589,,
AT5G61090,4590,,
CAM4,4591,,
RPN12b,4592,,
AT1G05675,4593,,
AT3G53365,4594,,
AT2G24560,4595,,
AT4G12700,4596,,
SIRANBP,4597,,
AT3G43960,4598,,
AT1G75720,4599,,
AT5G40630,4600,,
AT2G30120,4601,,
SGS3,4602,,
AT4G13990,4603,,
AT1G15200,4604,,
RPF3,4605,,
AT2G22795,4606,,
AT2G25100,4607,,
AT4G00530,4608,,
AT1G72800,4609,,
AT5G63460,4610,,
CCMH,4611,,
AT2G35470,4612,,
HTA7,4613,,
ROPGEF2,4614,,
AT4G33865,4615,,
AT1G64560,4616,,
AT1G80550,4617,,
ATA20,4618,,
AT5G35926,4619,,
KRP6,4620,,
AT5G25240,4621,,
GH3.9,4622,,
AT2G07723,4623,,
AT2G46600,4624,,
AT3G59660,4625,,
AT1G32610,4626,,
AT3G47490,4627,,
FBP7,4628,,
AT3G17020,4629,,
AT3G17050,4630,,
KEA4,4631,,
AT5G18790,4632,,
PDCB1,4633,,
ADR1-L1,4634,,
AT3G01430,4635,,
AT4G08540,4636,,
AT3G22470,4637,,
NF-YB7,4638,,
AT4G29390,4639,,
SDD1,4640,,
AT2G36130,4641,,
RTFL19,4642,,
AT3G60410,4643,,
AT1G74330,4644,,
AT1G12500,4645,,
AT5G02680,4646,,
AT4G26055,4647,,
MIR403,4648,,
NAC027,4649,,
JAZ12,4650,,
AT5G57290,4651,,
AT1G01800),4652,,
UGT78D2,4653,,
AT4G05030,4654,,
AT1G01210,4655,,
AT5G61800,4656,,
AT2G03390,4657,,
AT4G36130,4658,,
AT1G33480,4659,,
AT2G44578,4660,,
AT4G06652,4661,,
AAE18,4662,,
AT1G49390,4663,,
AT1G69280,4664,,
TCP11,4665,,
AT3G07910,4666,,
GATL5,4667,,
AT5G57760,4668,,
AT3G30200,4669,,
AT1G73510,4670,,
AT5G18750,4671,,
_OCT6,4672,,
UGT76E1,4673,,
ROT4,4674,,
FTSZ2-2,4675,,
VSP1,4676,,
AT4G21520,4677,,
AT4G29050,4678,,
AT3G01800,4679,,
AT1G66300,4680,,
GCH,4681,,
AT5G63350,4682,,
AT3G04960,4683,,
CYP72A8,4684,,
AT5G57120,4685,,
AT5G25920,4686,,
KAN3,4687,,
CYCB1;5,4688,,
AT2G31140,4689,,
AT1G14890,4690,,
NA,4691,,
AT2G39390,4692,,
AT2G20760,4693,,
AT3G52630,4694,,
AT5G57970,4695,,
CHR1,4696,,
UMAMIT31,4697,,
ABCI10,4698,,
PP2-A1,4699,,
AHP4,4700,,
AT2G41750,4701,,
CRF7,4702,,
NAD5,4703,,
AT5G35205,4704,,
AT4G01920,4705,,
AT1G27420,4706,,
EHD1,4707,,
NFD2,4708,,
AT3G47680,4709,,
AT2G43230,4710,,
AT5G66530,4711,,
AT2G36330,4712,,
BOR1,4713,,
AT4G31115,4714,,
AT1G03687,4715,,
AT2G20400,4716,,
AT5G41390,4717,,
SPDS1,4718,,
AT2G41342,4719,,
RLF,4720,,
AT3G22540,4721,,
MS5,4722,,
AOC1,4723,,
AT4G25290,4724,,
AT4G03930,4725,,
WRKY21,4726,,
AT5G47360,4727,,
AT5G38396,4728,,
PAA1,4729,,
AT3G04130,4730,,
MES14,4731,,
PAM1,4732,,
APG1,4733,,
AT4G08090,4734,,
CDL1,4735,,
ENDO3,4736,,
AT5G45560,4737,,
AT5G42370,4738,,
AT5G47700,4739,,
AT3G43442,4740,,
RALFL22,4741,,
UBP7,4742,,
GRP2B,4743,,
AT2G27280,4744,,
DMC1,4745,,
ACBP5,4746,,
AT1G16640,4747,,
AT5G14110,4748,,
AT2G04460,4749,,
AT5G11640,4750,,
AT2G06110,4751,,
AT1G32880,4752,,
AT5G02220,4753,,
MYB74,4754,,
FBA7,4755,,
AT3G16230,4756,,
AT5G26270,4757,,
DGK7,4758,,
CYP81F2,4759,,
AT1G50790,4760,,
BPEp,4761,,
AT1G64680,4762,,
HCD1,4763,,
AT1G16850,4764,,
MYB4,4765,,
UBQ5,4766,,
BDG1,4767,,
AT4G30250,4768,,
VIIIB,4769,,
AT5G48610,4770,,
DYW1,4771,,
OASA1,4772,,
ADK2,4773,,
FAR6,4774,,
AT3G15940,4775,,
AT4G02750,4776,,
MES1,4777,,
AT1G80555,4778,,
AT5G56910,4779,,
AT5G54240,4780,,
AT4G39560,4781,,
AT4G13400,4782,,
AT4G26240,4783,,
DOT4,4784,,
AT3G44020,4785,,
AT1G12570,4786,,
3-Sep,4787,,
AT5G06520,4788,,
CRR42,4789,,
AT2G09990,4790,,
PTF1,4791,,
AT4G13885,4792,,
AT5G49301,4793,,
AT4G24805,4794,,
AT4G30990,4795,,
AT3G57800,4796,,
ABCG25,4797,,
BUD2,4798,,
NAP7,4799,,
AT2G41200,4800,,
ICS2,4801,,
AT1G76700,4802,,
AT3G03776,4803,,
scpl42,4804,,
AT1G58848,4805,,
AT3G47675,4806,,
STOP1,4807,,
AT3G45443,4808,,
NET3C,4809,,
AT4G28350,4810,,
AT2G04120,4811,,
AT5G12890,4812,,
APO3,4813,,
HCA2,4814,,
ATCAD4,4815,,
AT1G78720,4816,,
SP1L4,4817,,
AT4G18205,4818,,
AT2G27660,4819,,
sks3,4820,,
bZIP19,4821,,
SLAH3,4822,,
TMN6,4823,,
RTFL18,4824,,
OBE1,4825,,
NPSN13,4826,,
AT4G29070,4827,,
AT3G60520,4828,,
AT5G01070,4829,,
AT5G19900,4830,,
UGT84A4,4831,,
AT3G60150,4832,,
AT2G14285,4833,,
AT1G57700,4834,,
AT3G27500,4835,,
AT1G25275,4836,,
AT1G67623,4837,,
MUB2,4838,,
ARA4,4839,,
AT1G52310,4840,,
AT3G54250,4841,,
NRPB3,4842,,
AT1G09310,4843,,
EML4,4844,,
AT4G36520,4845,,
SIEL,4846,,
EDF3,4847,,
NCRK,4848,,
GPAT9,4849,,
AT5G19590,4850,,
AT5G03880,4851,,
AT1G19680,4852,,
PSBJ,4853,,
RABG3c,4854,,
CLE26,4855,,
AT1G09490,4856,,
MIR168a,4857,,
FTSH1,4858,,
sks13,4859,,
AT5G37710,4860,,
AT4G32272,4861,,
ANN6,4862,,
AT4G32600,4863,,
AT1G09500,4864,,
CSP41A,4865,,
AT2G46230,4866,,
AT1G03260,4867,,
ADT4,4868,,
NdhL,4869,,
AT3G16990,4870,,
AT3G29130,4871,,
AT1G28150,4872,,
AT3G12130,4873,,
COG0212,4874,,
EYA,4875,,
RLP49,4876,,
AT4G19970,4877,,
AT1G21080,4878,,
AT5G18590,4879,,
FKBP12,4880,,
AT3G42622,4881,,
RABE1c,4882,,
AT5G28622,4883,,
AT2G43260,4884,,
AT2G28120,4885,,
BLH5,4886,,
AT3G58480,4887,,
MUM4,4888,,
EXPA16,4889,,
TPPJ,4890,,
FAD5,4891,,
AT1G50330,4892,,
AT4G04600,4893,,
AT3G16710,4894,,
AT1G58020,4895,,
AT4G23470,4896,,
FAD7,4897,,
AT5G48530,4898,,
FAB1D,4899,,
UBQ14,4900,,
CRK30,4901,,
AT4G22030,4902,,
AT1G76360,4903,,
AT5G23400,4904,,
AT2G16450,4905,,
UPS4,4906,,
AT4G32080,4907,,
AT5G36290,4908,,
UNE7,4909,,
AT3G09800,4910,,
AT3G28420,4911,,
AT4G36945,4912,,
AT3G51470,4913,,
PAF2,4914,,
AT3G14730,4915,,
AT4G11500,4916,,
AT1G80500,4917,,
AT3G02890,4918,,
MAP65-5,4919,,
RIP3,4920,,
AT3G22940,4921,,
ARV1,4922,,
AT2G24340,4923,,
COP8,4924,,
AT1G08580,4925,,
TRM6,4926,,
AT4G10800,4927,,
AT1G80700,4928,,
AT5G01940,4929,,
AT1G23040,4930,,
YLS8,4931,,
AT5G22700,4932,,
SUMM2,4933,,
NAD2,4934,,
AT4G00590,4935,,
AT2G16710,4936,,
AT2G11300,4937,,
AT3G13210,4938,,
AT4G00040,4939,,
OFP8,4940,,
AT2G04410,4941,,
NSI,4942,,
CM2,4943,,
5PTASE11,4944,,
AT3G50685,4945,,
AT1G55290,4946,,
AT3G26590,4947,,
AT3G25120,4948,,
mtLPD1,4949,,
AT3G60176,4950,,
AT3G46140,4951,,
NRT1.6,4952,,
AT1G61170,4953,,
CYP81D5,4954,,
LGT8,4955,,
AT2G14060,4956,,
AT3G61160,4957,,
AMK2,4958,,
AT5G24010,4959,,
AT1G34575,4960,,
AT5G56920,4961,,
ERD7,4962,,
AT5G34790,4963,,
4CL3,4964,,
EMB975,4965,,
AT2G18570,4966,,
AT4G28703,4967,,
AT5G52880,4968,,
FLR1,4969,,
AT3G01210,4970,,
AT4G10280,4971,,
AT3G30716,4972,,
AT1G77060,4973,,
AT1G56300,4974,,
AT3G51980,4975,,
AT3G43430,4976,,
AT1G77090,4977,,
AT5G51790,4978,,
AT5G37360,4979,,
TPPD,4980,,
IP5PII,4981,,
AT4G16910,4982,,
AT5G17500,4983,,
ARGAH1,4984,,
AT1G24210,4985,,
AT1G55800,4986,,
UBC34,4987,,
AT5G11620,4988,,
AT5G37250,4989,,
MSRB9,4990,,
SERAT1;1,4991,,
SNOR111,4992,,
AT2G46630,4993,,
AT3G43250,4994,,
CKX5,4995,,
AT5G24450,4996,,
DHAR2,4997,,
AT3G61920,4998,,
AT3G58800,4999,,
VIP5,5000,,
CPC,5001,,
AT4G17910,5002,,
UBC12,5003,,
AT1G65280,5004,,
AT4G04370,5005,,
AT4G08210,5006,,
AT1G68260,5007,,
OTP43,5008,,
AT3G12835,5009,,
AT3G62840,5010,,
AT5G26010,5011,,
AtRZ-1b,5012,,
AT1G73210,5013,,
AT1G29250,5014,,
AT1G58025,5015,,
AT1G64260,5016,,
APC3,5017,,
AT3G62470,5018,,
RIC4,5019,,
AT3G56810,5020,,
AT5G65880,5021,,
GSTU19,5022,,
MEE66,5023,,
AT1G66070,5024,,
AT1G64320,5025,,
AT1G74240,5026,,
AT5G43790,5027,,
STL2P,5028,,
TIP1,5029,,
AT1G14560,5030,,
AT2G15029,5031,,
TOM1,5032,,
AT2G01090,5033,,
RRN26,5034,,
OHP,5035,,
AT1G21140,5036,,
AT2G47440,5037,,
AT3G01202,5038,,
AT3G55760,5039,,
RCA,5040,,
AT5G33220,5041,,
SS1,5042,,
AT3G08020,5043,,
PUB9,5044,,
GBF1,5045,,
AT3G49340,5046,,
AT3G45430,5047,,
CYP81F3,5048,,
AT2G25605,5049,,
CYB-1,5050,,
AT4G07825,5051,,
UBA2A,5052,,
ATTPPA,5053,,
AT2G21187,5054,,
EPS1,5055,,
AT3G62930,5056,,
RBK2,5057,,
RLP48,5058,,
OEP80,5059,,
AT4G37553,5060,,
TDF1,5061,,
AT5G15870,5062,,
AT5G49500,5063,,
SHV3,5064,,
AT4G35110,5065,,
AT1G26762,5066,,
MAKR6,5067,,
MIPS1,5068,,
AT5G41030,5069,,
GPAT3,5070,,
AT1G30455,5071,,
AT3G23760,5072,,
AT2G32500,5073,,
2-Cys Prx B,5074,,
S6K2,5075,,
AT5G47380,5076,,
FLS6,5077,,
CLE22,5078,,
GAUT9,5079,,
PMM,5080,,
AT1G18415,5081,,
AT1G53541,5082,,
SAMC1,5083,,
AT4G27090,5084,,
AT2G19740,5085,,
AT2G25735,5086,,
BIR1,5087,,
AT4G17680,5088,,
AT4G23340,5089,,
AT2G25650,5090,,
AT3G25680,5091,,
AT1G12080,5092,,
AT2G47485,5093,,
AT3G49725,5094,,
AT4G27590,5095,,
AT5G22400,5096,,
AT2G38370,5097,,
AT1G73170,5098,,
ckl12,5099,,
AT4G13540,5100,,
AT5G15740,5101,,
RECQSIM,5102,,
AT4G30975,5103,,
AT4G20325,5104,,
AT5G48660,5105,,
GH9B5,5106,,
GRF8,5107,,
AT1G04290,5108,,
AT4G14480,5109,,
SUMO1,5110,,
CSN5A,5111,,
COPT2,5112,,
AT3G20920,5113,,
AT5G54530,5114,,
SDRB,5115,,
AT3G52130,5116,,
CIPK18,5117,,
scpl20,5118,,
AT5G42310,5119,,
NAC016,5120,,
AT4G21310,5121,,
AT5G59830,5122,,
AT4G21770,5123,,
HVA22A,5124,,
AT2G45340,5125,,
PHB4,5126,,
AT2G38680,5127,,
AT2G31018,5128,,
AT5G25757,5129,,
AT5G21050,5130,,
LTPG2,5131,,
BBX19,5132,,
AT4G33540,5133,,
AT1G07710,5134,,
CYP71B26,5135,,
RBP1,5136,,
AT3G12760,5137,,
AT4G05470,5138,,
CSLA01,5139,,
AT1G47520,5140,,
LCR,5141,,
AT1G50390,5142,,
MYB58,5143,,
AT1G08005,5144,,
AT3G26670,5145,,
PWD,5146,,
ESL1,5147,,
J2,5148,,
AT4G34150,5149,,
AT4G20510,5150,,
TBL45,5151,,
AT5G01570,5152,,
OTLD1,5153,,
AT5G45760,5154,,
SCRL7,5155,,
SCL13,5156,,
ZFN2,5157,,
AT5G06265,5158,,
AT4G24130,5159,,
AT5G27345,5160,,
EXPA6,5161,,
AT1G21480,5162,,
AT2G32650,5163,,
AT3G05760,5164,,
AT1G61890,5165,,
AT2G20790,5166,,
AT5G66480,5167,,
AT1G33610,5168,,
AT4G30640,5169,,
AT3G09830,5170,,
AT1G44510,5171,,
NRPB10,5172,,
AT1G22330,5173,,
IGMT5,5174,,
AT3G32925,5175,,
CNGC15,5176,,
BG1,5177,,
scpl41,5178,,
Erv1,5179,,
AT1G72180,5180,,
CB5-A,5181,,
NPSN12,5182,,
AT3G12390,5183,,
AT1G74870,5184,,
AT5G46490,5185,,
AT1G35255,5186,,
WOX4,5187,,
MNS3,5188,,
RAD23A,5189,,
AT5G45580,5190,,
AT3G10590,5191,,
AT5G17590,5192,,
AT1G18070,5193,,
AT3G44960,5194,,
AT5G44590,5195,,
CAM7,5196,,
AT5G06990,5197,,
BRXL4,5198,,
PRA1.B2,5199,,
SDP6,5200,,
AT4G08230,5201,,
AT5G41800,5202,,
HHP4,5203,,
AT3G09190,5204,,
RBCL,5205,,
MFP2,5206,,
PGPS2,5207,,
AT4G01880,5208,,
AT1G22610,5209,,
LHCB4.3,5210,,
AT5G07380,5211,,
AT2G07747,5212,,
AT1G76580,5213,,
SWN,5214,,
AT1G01355,5215,,
AT1G49980,5216,,
IREG1,5217,,
AT2G14020,5218,,
U2.4,5219,,
AT2G21930,5220,,
AT5G34965,5221,,
RAC6,5222,,
RD28,5223,,
AT1G65032,5224,,
GLU1,5225,,
AT5G39850,5226,,
AT5G24165,5227,,
AT1G01225,5228,,
GLN1.3,5229,,
AT2G30690,5230,,
AT1G19960,5231,,
AT2G23210,5232,,
MYB102,5233,,
AT5G45276,5234,,
AT2G46735,5235,,
AT1G61390,5236,,
AT5G04610,5237,,
AIG2L,5238,,
MED22B,5239,,
AT2G02410,5240,,
AT2G14430,5241,,
ZIP4,5242,,
AT3G21470,5243,,
PnsB4,5244,,
AT2G19160,5245,,
AT3G10120,5246,,
AT2G24330,5247,,
AT1G47278,5248,,
ESE3,5249,,
AT3G54930,5250,,
AT5G37940,5251,,
AT5G22545,5252,,
ATSRL1,5253,,
IQD20,5254,,
AT4G26488,5255,,
AAC2,5256,,
AT3G49142,5257,,
MORF4,5258,,
AT4G21700,5259,,
AT2G03430,5260,,
ENODL17,5261,,
AT1G70470,5262,,
AT4G17390,5263,,
SCL11,5264,,
AT3G57470,5265,,
QUA1,5266,,
AT3G18580,5267,,
RLP52,5268,,
AT5G51900,5269,,
AT5G38830,5270,,
AT4G31520,5271,,
AT1G16000,5272,,
EXPA13,5273,,
AT4G24860,5274,,
AT1G68300,5275,,
SEN1,5276,,
NAD2,5277,,
AT3G60710,5278,,
AT3G59390,5279,,
AT2G43930,5280,,
AT1G05970,5281,,
AGL104,5282,,
SR45a,5283,,
AT5G16890,5284,,
AT1G46554,5285,,
AT2G43720,5286,,
AT2G07767,5287,,
AT3G18295,5288,,
AT1G67020,5289,,
AT1G76065,5290,,
MAKR5,5291,,
AT3G42100,5292,,
TMK1,5293,,
CHAT,5294,,
AT1G28980,5295,,
AT4G28400,5296,,
AGP40,5297,,
FAP1,5298,,
Lhca5,5299,,
AT4G16850,5300,,
AT4G28830,5301,,
GILP,5302,,
AT4G18422,5303,,
RABA5a,5304,,
AT1G29180,5305,,
PDIL1-1,5306,,
AT3G42935,5307,,
AT1G51770,5308,,
MDO1,5309,,
NSL1,5310,,
AT3G59230,5311,,
AT1G56480,5312,,
AT4G04420,5313,,
AT1G62030,5314,,
AT4G00810,5315,,
AT5G08770,5316,,
AT1G79990,5317,,
AT4G22560,5318,,
UGE3,5319,,
AT4G21930,5320,,
CYP702A2,5321,,
AT2G29300,5322,,
CRK23,5323,,
AT1G61420,5324,,
AT3G06320,5325,,
AT5G41540,5326,,
AT1G28685,5327,,
AT2G42450,5328,,
SNAP33,5329,,
AT5G53540,5330,,
AT7SL-1,5331,,
DFD,5332,,
PLDALPHA3,5333,,
PRT1,5334,,
AT1G62835,5335,,
AT2G21210,5336,,
AT3G01590,5337,,
AT2G43470,5338,,
AT5G12220,5339,,
AT3G23020,5340,,
AT5G11080,5341,,
GSTU9,5342,,
AT2G45730,5343,,
BZO1,5344,,
PCB2,5345,,
AT3G10820,5346,,
PAP3,5347,,
SIP1,5348,,
BSK9,5349,,
AT3G24490,5350,,
AT1G22170,5351,,
bHLH115,5352,,
AT3G61610,5353,,
AT1G23950,5354,,
LPPepsilon1,5355,,
HTA12,5356,,
AT3G59950,5357,,
SYP52,5358,,
MYB32,5359,,
AT3G53960,5360,,
AT4G09760,5361,,
AT5G66810,5362,,
CPL3,5363,,
AT2G07827,5364,,
AT5G38393,5365,,
AT3G29140,5366,,
AT1G19415,5367,,
AT3G11415,5368,,
WRKY47,5369,,
PUB25,5370,,
BOU,5371,,
AT5G65000,5372,,
AT1G14990,5373,,
COL2,5374,,
AT3G21000,5375,,
AT2G27710,5376,,
TET10,5377,,
AT5G46780,5378,,
AT5G46510,5379,,
OXP1,5380,,
ERF-1,5381,,
AT2G43120,5382,,
AT5G02690,5383,,
ORF275,5384,,
NHL2,5385,,
AT1G80200,5386,,
AT3G04390,5387,,
TT4,5388,,
SPA4,5389,,
AT3G25030,5390,,
AT1G48680,5391,,
EMP1,5392,,
AT3G52710,5393,,
GSTL2,5394,,
AT3G58690,5395,,
LAC12,5396,,
AT2G34760,5397,,
MYB114,5398,,
AT5G55670,5399,,
AT1G57840,5400,,
AT4G36791,5401,,
AT3G57220,5402,,
AT3G47040,5403,,
CIPK9,5404,,
CBL5,5405,,
LSU3,5406,,
AT3G21660,5407,,
UGT74B1,5408,,
AGL24,5409,,
AT5G47460,5410,,
eIF4E3,5411,,
AT2G33180,5412,,
SK4,5413,,
AT3G25221,5414,,
AT4G16920,5415,,
AT5G06540,5416,,
AT4G24920,5417,,
AT1G80230,5418,,
AT5G65960,5419,,
AT5G56367,5420,,
GALT1,5421,,
PSBR,5422,,
AT1G22810,5423,,
AT1G12380,5424,,
RHA1,5425,,
AT3G19030,5426,,
1-Apr,5427,,
AT2G15840,5428,,
AT1G71690,5429,,
AT4G35410,5430,,
emb2394,5431,,
LSH2,5432,,
LOX6,5433,,
AT5G47890,5434,,
AT1G33790,5435,,
AT4G30350,5436,,
AHG11,5437,,
AT4G33380,5438,,
CAD6,5439,,
GR-RBP3,5440,,
VTI13,5441,,
HAT9,5442,,
AT1G55200,5443,,
AT1G29730,5444,,
SGF29a,5445,,
AT4G00780,5446,,
NCLPP7,5447,,
AT2G44280,5448,,
AT3G08780,5449,,
DPMS3,5450,,
AT1G12390,5451,,
TRNF,5452,,
ORF107H,5453,,
AT1G71950,5454,,
AT4G36195,5455,,
ALMT6,5456,,
AT4G38260,5457,,
EMB3123,5458,,
AT1G55964,5459,,
AO,5460,,
OFP15,5461,,
PYD2,5462,,
AT5G54750,5463,,
NAD9,5464,,
AT3G24927,5465,,
RVE1,5466,,
AT3G45400,5467,,
PAA2,5468,,
AT2G28810,5469,,
AT2G05935,5470,,
AT3G60480,5471,,
PRORP3,5472,,
NRT1.7,5473,,
AT3G58270,5474,,
APT5,5475,,
AT3G44410,5476,,
AT4G03156,5477,,
SRD2,5478,,
AT5G27925,5479,,
AT4G22050,5480,,
TBL26,5481,,
AT5G24580,5482,,
AT1G36580,5483,,
UBQ7,5484,,
AT4G40045,5485,,
AT4G27100,5486,,
AT4G07507,5487,,
AT2G24320,5488,,
AT2G37100,5489,,
AT2G05640,5490,,
NF-YC11,5491,,
PYL5,5492,,
AT1G44790,5493,,
EXLA2,5494,,
EMB2654,5495,,
AT1G62010,5496,,
AT2G35765,5497,,
AT2G36885,5498,,
AT4G24700,5499,,
AT4G08170,5500,,
THI2.1,5501,,
AtIPCS3,5502,,
AT4G39952,5503,,
RABC2A,5504,,
ABCG16,5505,,
AT2G36145,5506,,
AT1G18660,5507,,
AT3G49910,5508,,
AT1G24480,5509,,
AT4G01270,5510,,
AT3G02500,5511,,
RHON1,5512,,
NUDX14,5513,,
AT4G21660,5514,,
SDR3,5515,,
TED6,5516,,
BBX31,5517,,
AT1G59920,5518,,
FAH2,5519,,
FC1,5520,,
AT2G27130,5521,,
FH6,5522,,
AT1G61450,5523,,
RIBA2,5524,,
AT1G15190,5525,,
AT1G31670,5526,,
AT1G32950,5527,,
AT2G36570,5528,,
APL2,5529,,
AT2G02570,5530,,
AT3G59250,5531,,
AT2G32179,5532,,
AT5G58790,5533,,
AT1G76405,5534,,
AT5G45990,5535,,
MLO2,5536,,
AT4G38710,5537,,
AT3G25990,5538,,
AT5G08510,5539,,
AT1G21070,5540,,
AT5G49210,5541,,
3BETAHSD/D2,5542,,
PPI1,5543,,
AT1G15150,5544,,
NAC028,5545,,
AT2G41470,5546,,
LECRKA4.3,5547,,
AT4G31408,5548,,
CTC1,5549,,
CLE10,5550,,
AT1G16170,5551,,
CNX7,5552,,
AT3G11580,5553,,
FHIT,5554,,
AT1G76705,5555,,
AT1G08315,5556,,
AT5G11770,5557,,
AT3G43955,5558,,
AT3G49050,5559,,
UMAMIT47,5560,,
VHA-A2,5561,,
AT5G11700,5562,,
AT5G35935,5563,,
KUP3,5564,,
AT1G73650,5565,,
AT3G55470,5566,,
SUS2,5567,,
NHL12,5568,,
AGT2,5569,,
GOX1,5570,,
AT2G33410,5571,,
AAE15,5572,,
AT3G62400,5573,,
AT1G34240,5574,,
RSZ22a,5575,,
AT5G19485,5576,,
AT2G40435,5577,,
AT4G29990,5578,,
ARF1A1C,5579,,
FIB4,5580,,
ARAC1,5581,,
AT5G39250,5582,,
ACX1,5583,,
AT1G15885,5584,,
AT3G50790,5585,,
RLP13,5586,,
AT3G62890,5587,,
WRKY50,5588,,
XTH5,5589,,
CYSB,5590,,
AT3G15290,5591,,
AT5G40855,5592,,
AT3G16280,5593,,
AT4G34400,5594,,
AT4G05460,5595,,
ICDH,5596,,
AT2G44525,5597,,
CEL2,5598,,
AT1G61350,5599,,
AT1G65850,5600,,
AT5G65575,5601,,
AT3G44270,5602,,
AT3G59980,5603,,
PDV1,5604,,
TRM33,5605,,
AT5G59662,5606,,
AT3G53890,5607,,
AT5G51880,5608,,
AT1G15175,5609,,
AT1G12300,5610,,
AT5G62140,5611,,
AT1G66940,5612,,
AT2G01755,5613,,
RR14,5614,,
CYP71A21,5615,,
AT5G09700,5616,,
GNA1,5617,,
DFO,5618,,
AT4G25433,5619,,
RGP4,5620,,
BBX10,5621,,
AFH1,5622,,
MUB1,5623,,
XTH9,5624,,
NRAMP1,5625,,
AT4G03965,5626,,
AT1G56050,5627,,
AT5G67050,5628,,
AT1G11070,5629,,
AT1G62981,5630,,
AT2G42760,5631,,
AT1G71520,5632,,
MIR166a,5633,,
AT5G01120,5634,,
AT1G14770,5635,,
FRUCT5,5636,,
AT3G02100,5637,,
PRPS20,5638,,
BIP1,5639,,
SOT16,5640,,
AT4G39900,5641,,
AT3G45310,5642,,
AT2G21250,5643,,
AT3G04181,5644,,
AT3G48770,5645,,
AT1G47265,5646,,
ICK5,5647,,
3xHMG-box1,5648,,
AT2G06550,5649,,
AT5G32481,5650,,
AT1G49830,5651,,
AT5G07800,5652,,
AT4G15030,5653,,
AT1G50660,5654,,
AT5G21280,5655,,
AT1G09645,5656,,
emb1345,5657,,
AT1G12400,5658,,
AT1G15490,5659,,
AT2G40955,5660,,
PIP1B,5661,,
AT3G51180,5662,,
PSBA,5663,,
AT3G62475,5664,,
AT3G46911,5665,,
AT2G18600,5666,,
AT5G23490,5667,,
AT2G21990,5668,,
RPT2,5669,,
AT5G62998,5670,,
GPX6,5671,,
ORF215A,5672,,
AT5G45275,5673,,
AT4G23000,5674,,
AT4G00960,5675,,
AT5G61670,5676,,
DND1,5677,,
AT2G32060,5678,,
AT5G01335,5679,,
AT2G11780,5680,,
AT5G02640,5681,,
ARLA1A,5682,,
ABCB13,5683,,
BGLU44,5684,,
AT4G16410,5685,,
AT4G09620,5686,,
TIFY10B,5687,,
AT5G07860,5688,,
AT1G49832,5689,,
ZAT11,5690,,
HAE,5691,,
SRF3,5692,,
AT4G29240,5693,,
SCPL49,5694,,
PARVUS,5695,,
AT2G25270,5696,,
